,년도,국가,포지션,등번호,한글 성명,로마자 성명,생년월일,소속팀
282,2002,폴란드,DF,5,토마시 종사,Tomasz Rząsa,1973.03.11,페예노르트 로테르담
283,2002,폴란드,DF,6,토마시 하이토,Tomasz Hajto,1972.10.16,FC 샬케 04
284,2002,폴란드,DF,13,아르카디우시 그워바츠키,Arkadiusz Głowacki,1979.03.13,비스와 크라쿠프
285,2002,폴란드,DF,15,토마시 바우도흐,Tomasz Wałdoch,1971.05.10,FC 샬케 04
286,2002,폴란드,DF,16,마치에이 무라프스키,Maciej Murawski,1974.02.20,레기아 바르샤바
287,2002,폴란드,DF,20,야체크 봉크,Jacek Bąk,1973.03.24,RC 랑스
288,2002,폴란드,MF,7,피오트르 시비에르체프스키,Piotr Świerczewski,1972.04.08,올랭피크 드 마르세유
289,2002,폴란드,MF,10,라도스와프 카우주니,Radosław Kałużny,1974.02.02,FC 에네르기 코트부스
290,2002,폴란드,MF,17,아르카디우시 봉크,Arkadiusz Bąk,1974.10.06,비제프 우치
291,2002,폴란드,MF,18,야체크 크지누베크,Jacek Krzynówek,1976.05.15,1. FC 뉘른베르크
292,2002,폴란드,MF,21,마레크 코지민스키,Marek Koźmiński,1971.02.07,AC 안코나
293,2002,폴란드,MF,23,파베우 시비크,Paweł Sibik,1971.02.15,오드와 보지스와프
294,2002,폴란드,FW,8,체자리 쿠하르스키,Cezary Kucharski,1972.02.17,레기아 바르샤바
295,2002,폴란드,FW,9,파베우 크리샤워비치,Paweł Kryszałowicz,1974.06.23,아인트라흐트 프랑크푸르트
296,2002,폴란드,FW,11,엠마누엘 올리사데베,Emmanuel Olisadebe,1978.12.22,파나티나이코스 FC
297,2002,폴란드,FW,14,마르친 제브와코프,Marcin Żewłakow,1976.04.22,로얄 엑셀 무스크롱
298,2002,폴란드,FW,19,마치에이 주라프스키,Maciej Żurawski,1976.09.12,비스와 크라쿠프
299,2002,미국,GK,1,브래드 프리델,Brad Friedel,1971.05.08,블랙번 로버스 FC
300,2002,미국,GK,18,케이시 켈러,Kasey Keller,1969.11.29,토트넘 홋스퍼 FC
301,2002,미국,GK,19,토니 미올라,Tony Meola,1969.02.21,캔자스시티 위저즈
302,2002,미국,DF,3,그렉 버홀터,Gregg Berhalter,1973.08.01,크리스탈 팰리스 FC
303,2002,미국,DF,4,파블로 마스트로에니,Pablo Mastroeni,1976.08.29,콜로라도 래피즈
304,2002,미국,DF,6,데이비드 레지스,David Regis,1968.12.02,FC 메스
305,2002,미국,DF,12,제프 아구스,Jeff Agoos,1968.05.02,산호세 어스퀘이크스
306,2002,미국,DF,14,스티브 체룬돌로,Steve Cherundolo,1979.02.19,하노버 96
307,2002,미국,DF,16,카를로스 라모사,Carlos Llamosa,1969.06.30,뉴잉글랜드 레볼루션
308,2002,미국,DF,22,토니 새너,Tony Sanneh,1971.06.01,1. FC 뉘른베르크
309,2002,미국,DF,23,에디 포프,Eddie Pope,1973.12.24,DC 유나이티드
310,2002,미국,MF,2,프랭키 헤이덕,Frankie Hejduk,1974.08.05,바이어 04 레버쿠젠
311,2002,미국,MF,5,존 오브라이언,John O'Brien,1977.08.29,AFC 아약스
312,2002,미국,MF,7,에디 루이스,Eddie Lewis,1974.05.17,풀럼 FC
313,2002,미국,MF,8,어니 스튜어트,Earnie Stewart,1969.03.28,NAC 브레다
314,2002,미국,MF,10,클라우디오 레이나,Claudio Reyna,1973.07.20,선덜랜드 AFC
315,2002,미국,MF,13,코비 존스,Cobi Jones,1970.06.16,LA 갤럭시
316,2002,미국,MF,17,다마커스 비즐리,DaMarcus Beasley,1982.05.24,시카고 파이어 SC
317,2002,미국,FW,9,조 맥스 무어,Joe-Max Moore,1971.02.23,에버튼 FC
318,2002,미국,FW,11,클린트 매시스,Clint Mathis,1976.11.25,메트로스타즈
319,2002,미국,FW,15,조쉬 울프,Josh Wolff,1977.02.25,시카고 파이어 SC
320,2002,미국,FW,20,브라이언 맥브라이드,Brian McBride,1972.06.19,콜럼버스 크루 SC
321,2002,미국,FW,21,랜던 도노반,Landon Donovan,1982.03.04,산호세 어스퀘이크스
322,2002,포르투갈,GK,1,비토르 바이아,Vítor Baía,1969.10.15,FC 포르투
323,2002,포르투갈,GK,15,넬송 페레이라,Nélson Pereira,1975.10.20,스포르팅 CP
324,2002,포르투갈,GK,16,히카르두,Ricardo,1976.02.11,보아비스타 FC
325,2002,포르투갈,DF,2,조르즈 코스타,Jorge Costa,1971.10.14,FC 포르투
326,2002,포르투갈,DF,3,아벨 샤비에르,Abel Xavier,1972.11.30,리버풀 FC
327,2002,포르투갈,DF,4,마르쿠 카네이라,Marco Caneira,1979.02.09,SL 벤피카
328,2002,포르투갈,DF,5,페르난두 코투,Fernando Couto,1969.08.02,SS 라치오
329,2002,포르투갈,DF,13,조르즈 안드라드,Jorge Andrade,1978.04.09,FC 포르투
330,2002,포르투갈,DF,18,누누 프레샤우트,Nuno Frechaut,1977.09.24,보아비스타 FC
331,2002,포르투갈,DF,22,베투,Beto,1976.05.03,스포르팅 CP
332,2002,포르투갈,DF,23,후이 조르즈,Rui Jorge,1973.03.27,스포르팅 CP
333,2002,포르투갈,MF,6,파울루 소자,Paulo Sousa,1970.08.30,RCD 에스파뇰
334,2002,포르투갈,MF,7,루이스 피구,Luís Figo,1972.11.04,레알 마드리드 CF
335,2002,포르투갈,MF,10,후이 코스타,Rui Costa,1972.03.29,AC 밀란
336,2002,포르투갈,MF,11,세르지우 콘세이상,Sérgio Conceição,1974.11.15,FC 인테르나치오날레 밀라노
337,2002,포르투갈,MF,12,우구 비아나,Hugo Viana,1983.01.15,스포르팅 CP
338,2002,포르투갈,MF,14,페드루 바르보자,Pedro Barbosa,1970.08.06,스포르팅 CP
339,2002,포르투갈,MF,17,파울루 벤투,Paulo Bento,1969.06.20,스포르팅 CP
340,2002,포르투갈,MF,19,카푸초,Capucho,1972.02.21,FC 포르투
341,2002,포르투갈,MF,20,프티,Petit,1976.09.25,보아비스타 FC
342,2002,포르투갈,FW,8,주앙 핀투,João Pinto,1971.08.19,스포르팅 CP
343,2002,포르투갈,FW,9,파울레타,Pauleta,1973.04.28,FC 지롱댕 드 보르도
344,2002,포르투갈,FW,21,누누 고메스,Nuno Gomes,1976.07.05,ACF 피오렌티나
345,2002,독일,GK,1,올리버 칸,Oliver Kahn,1969.06.15,FC 바이에른 뮌헨
346,2002,독일,GK,12,옌스 레만,Jens Lehmann,1969.11.10,보루시아 도르트문트
347,2002,독일,GK,23,한스외르크 부트,Hans-Jörg Butt,1974.05.28,바이어 04 레버쿠젠
348,2002,독일,DF,2,토마스 링케,Thomas Linke,1969.12.26,FC 바이에른 뮌헨
349,2002,독일,DF,3,마르코 레머,Marko Rehmer,1972.04.29,헤르타 BSC
350,2002,독일,DF,4,프랑크 바우만,Frank Baumann,1975.10.29,SV 베르더 브레멘
351,2002,독일,DF,6,크리스티안 치게,Christian Ziege,1972.02.01,토트넘 홋스퍼 FC
352,2002,독일,DF,15,제바스티안 켈,Sebastian Kehl,1980.02.13,보루시아 도르트문트
353,2002,독일,DF,21,크리스토프 메첼더,Christoph Metzelder,1980.11.05,보루시아 도르트문트
354,2002,독일,MF,5,카르스텐 라멜로프,Carsten Ramelow,1974.03.20,바이어 04 레버쿠젠
355,2002,독일,MF,8,디트마 하만,Dietmar Hamann,1973.08.27,리버풀 FC
356,2002,독일,MF,10,라르스 리켄,Lars Ricken,1976.07.10,보루시아 도르트문트
357,2002,독일,MF,13,미하엘 발락,Michael Ballack,1976.09.26,바이어 04 레버쿠젠
358,2002,독일,MF,16,옌스 예레미스,Jens Jeremies,1974.03.05,FC 바이에른 뮌헨
359,2002,독일,MF,17,마르코 보데,Marco Bode,1969.07.23,SV 베르더 브레멘
360,2002,독일,MF,18,외르크 뵈메,Jörg Böhme,1974.01.22,FC 샬케 04
361,2002,독일,MF,19,베른트 슈나이더,Bernd Schneider,1973.11.17,바이어 04 레버쿠젠
362,2002,독일,MF,22,토르스텐 프링스,Torsten Frings,1976.11.22,SV 베르더 브레멘
363,2002,독일,FW,7,올리버 뇌빌,Oliver Neuville,1973.05.01,바이어 04 레버쿠젠
364,2002,독일,FW,9,카르스텐 얀커,Carsten Jancker,1974.08.28,FC 바이에른 뮌헨
365,2002,독일,FW,11,미로슬라프 클로제,Miroslav Klose,1978.06.09,1. FC 카이저슬라우테른
366,2002,독일,FW,14,게랄트 아자모아,Gerald Asamoah,1978.10.03,FC 샬케 04
367,2002,독일,FW,20,올리버 비어호프,Oliver Bierhoff,1968.05.01,AS 모나코
368,2002,사우디아라비아,GK,1,모하메드 알데아예아,Mohamed Al-Deayea,1972.08.02,알 힐랄 SFC
369,2002,사우디아라비아,GK,21,마브룩 자이드,Mabrouk Zaid,1979.02.11,알 이티하드 FC
370,2002,사우디아라비아,GK,22,모하메드 알호잘리,Mohammed Al-Khojali,1973.01.15,알 나스르 FC
371,2002,사우디아라비아,DF,2,모하메드 알자하니,Mohammed Al-Jahani,1974.09.28,알 아흘리 SFC
372,2002,사우디아라비아,DF,3,레다 투카르,Redha Tukar,1975.11.29,알 샤바브 FC
373,2002,사우디아라비아,DF,4,압둘라 주브로마위,Abdullah Zubromawi,1973.11.15,알 아흘리 SFC
374,2002,사우디아라비아,DF,5,모신 알하르티,Mohsin Al-Harthi,1976.07.17,알 나스르 FC
375,2002,사우디아라비아,DF,6,푸지 알셰흐리,Fouzi Al-Shehri,1980.05.15,알 아흘리 SFC
376,2002,사우디아라비아,DF,12,아메드 도히,Ahmed Dokhi,1976.10.25,알 힐랄 SFC
377,2002,사우디아라비아,DF,13,후세인 술라이마니,Hussein Sulaimani,1977.01.21,알 아흘리 SFC
378,2002,사우디아라비아,DF,23,만수르 알타가피,Mansour Al-Thagafi,1979.01.14,알 나스르 FC
379,2002,사우디아라비아,MF,7,이브라힘 알샤흐라니,Ibrahim Al-Shahrani,1974.07.21,알 아흘리 SFC
380,2002,사우디아라비아,MF,8,모하메드 누르,Mohammed Noor,1978.02.26,알 이티하드 FC
381,2002,사우디아라비아,MF,10,모함마드 알샬후브,Mohammad Al-Shalhoub,1980.12.08,알 힐랄 SFC
382,2002,사우디아라비아,MF,14,압둘라지즈 카트란,Abdulaziz Khathran,1973.07.31,알 샤바브 FC
383,2002,사우디아라비아,MF,16,하미스 알도사리,Khamis Al-Dosari,1973.09.08,알 이티하드 FC
384,2002,사우디아라비아,MF,17,압둘라 알와히드,Abdullah Al-Waked,1975.09.29,알 샤바브 FC
385,2002,사우디아라비아,MF,18,나와프 알테미아트,Nawaf Al-Temyat,1976.06.28,알 힐랄 SFC
386,2002,사우디아라비아,MF,19,오마르 알감디,Omar Al-Ghamdi,1979.04.11,알 힐랄 SFC
387,2002,사우디아라비아,FW,9,사미 알자베르,Sami Al-Jaber,1972.12.11,알 힐랄 SFC
388,2002,사우디아라비아,FW,11,오바이드 알도사리,Obeid Al-Dosari,1975.10.02,알 아흘리 SFC
389,2002,사우디아라비아,FW,15,압둘라 알도사리,Abdullah Al-Dosari,1977.11.10,알 힐랄 SFC
390,2002,사우디아라비아,FW,20,알하산 알야미,Al Hasan Al-Yami,1972.08.21,알 이티하드 FC
391,2002,아일랜드,GK,1,셰이 기븐,Shay Given,1976.04.20,뉴캐슬 유나이티드 FC
392,2002,아일랜드,GK,16,딘 킬리,Dean Kiely,1970.10.10,찰턴 애슬레틱 FC
393,2002,아일랜드,GK,23,앨런 켈리,Alan Kelly,1968.08.11,블랙번 로버스 FC
394,2002,아일랜드,DF,2,스티브 피넌,Steve Finnan,1976.04.24,풀럼 FC
395,2002,아일랜드,DF,3,이언 하트,Ian Harte,1977.08.31,리즈 유나이티드 FC
396,2002,아일랜드,DF,4,케니 커닝엄,Kenny Cunningham,1971.06.28,윔블던 FC
397,2002,아일랜드,DF,5,스티브 스턴튼,Steve Staunton,1969.01.19,아스톤 빌라 FC
398,2002,아일랜드,DF,14,게리 브린,Gary Breen,1973.12.12,코번트리 시티 FC
399,2002,아일랜드,DF,15,리처드 던,Richard Dunne,1979.09.21,맨체스터 시티 FC
400,2002,아일랜드,DF,18,게리 켈리,Gary Kelly,1974.07.09,리즈 유나이티드 FC
401,2002,아일랜드,DF,20,앤디 오브라이언,Andrew O'Brien,1979.06.29,뉴캐슬 유나이티드 FC
402,2002,아일랜드,MF,6,로이 킨,Roy Keane,1971.08.10,맨체스터 유나이티드 FC
403,2002,아일랜드,MF,7,제이슨 매커티어,Jason McAteer,1971.06.18,선덜랜드 AFC
404,2002,아일랜드,MF,8,맷 홀랜드,Matt Holland,1974.04.11,입스위치 타운 FC
405,2002,아일랜드,MF,9,데이미언 더프,Damien Duff,1979.03.02,블랙번 로버스 FC
406,2002,아일랜드,MF,11,케빈 킬베인,Kevin Kilbane,1977.02.01,선덜랜드 AFC
407,2002,아일랜드,MF,12,마크 킨셀라,Mark Kinsella,1972.08.12,찰턴 애슬레틱 FC
408,2002,아일랜드,MF,21,스티븐 리드,Steven Reid,1981.03.10,밀월 FC
409,2002,아일랜드,MF,22,리 카즐리,Lee Carsley,1974.02.28,에버튼 FC
410,2002,아일랜드,FW,10,로비 킨,Robbie Keane,1980.07.08,리즈 유나이티드 FC
411,2002,아일랜드,FW,13,데이비드 코널리,David Connolly,1977.06.06,윔블던 FC
412,2002,아일랜드,FW,17,나이얼 퀸,Niall Quinn,1966.10.06,선덜랜드 AFC
413,2002,아일랜드,FW,19,클린턴 모리슨,Clinton Morrison,1979.05.14,크리스탈 팰리스 FC
414,2002,카메룬,GK,1,알리움 부카르,Alioum Boukar,1972.01.03,삼순스포르
415,2002,카메룬,GK,16,자크 송고,Jacques Songo'o,1964.03.17,FC 메스
416,2002,카메룬,GK,22,카를로스 카메니,Carlos Kameni,1984.02.18,르아브르 AC
417,2002,카메룬,DF,3,피에르 워메,Pierre Womé,1979.03.26,볼로냐 FC 1909
418,2002,카메룬,DF,4,리고베르 송,Rigobert Song,1976.07.01,1. FC 쾰른
419,2002,카메룬,DF,5,레이몽 칼라,Raymond Kalla,1975.04.22,CF 에스트레마두라
420,2002,카메룬,DF,6,피에르 은장카,Pierre Njanka,1975.03.15,RC 스트라스부르
421,2002,카메룬,DF,8,제레미,Geremi,1978.12.20,레알 마드리드 CF
422,2002,카메룬,DF,13,뤼시앵 메토모,Lucien Mettomo,1977.04.19,맨체스터 시티 FC
423,2002,카메룬,MF,2,빌 차토,Bill Tchato,1975.05.14,몽펠리에 HSC
424,2002,카메룬,MF,7,조세프 은도,Joseph N'Do,1976.04.28,칼리즈 FC
425,2002,카메룬,MF,12,로렌,Lauren,1977.01.19,아스날 FC
426,2002,카메룬,MF,14,조엘 에팔,Joël Epalle,1978.02.20,파나티나이코스 FC
427,2002,카메룬,MF,15,니콜라 알누지,Nicolas Alnoudji,1979.12.09,차이쿠르 리제스포르
428,2002,카메룬,MF,17,마르크비비앙 푀,Marc-Vivien Foé,1975.05.01,올랭피크 리옹
429,2002,카메룬,MF,19,에릭 젬바젬바,Eric Djemba-Djemba,1981.05.04,FC 낭트
430,2002,카메룬,MF,20,살로몽 올렘베,Salomon Olembé,1980.12.08,올랭피크 드 마르세유
431,2002,카메룬,MF,23,다니엘 콤,Daniel Kome,1980.05.19,CD 누만시아
432,2002,카메룬,FW,9,사무엘 에투,Samuel Eto'o,1981.03.10,RCD 마요르카
433,2002,카메룬,FW,10,파트리크 음보마,Patrick M'Boma,1970.11.15,선덜랜드 AFC
434,2002,카메룬,FW,11,피우스 은디에피,Pius Ndiefi,1975.07.05,CS 스당
435,2002,카메룬,FW,18,파트리크 수포,Patrick Suffo,1978.01.17,셰필드 유나이티드 FC
436,2002,카메룬,FW,21,조제프데지레 조브,Joseph-Désiré Job,1977.12.01,FC 메스
437,2002,아르헨티나,GK,1,헤르만 부르고스,Germán Burgos,1969.04.16,아틀레티코 마드리드
438,2002,아르헨티나,GK,12,파블로 카바예로,Pablo Cavallero,1974.04.13,RC 셀타 데 비고
439,2002,아르헨티나,GK,23,로베르토 보나노,Roberto Bonano,1970.01.24,FC 바르셀로나
440,2002,아르헨티나,DF,2,로베르토 아얄라,Roberto Ayala,1973.04.14,발렌시아 CF
441,2002,아르헨티나,DF,3,후안 파블로 소린,Juan Pablo Sorín,1976.05.05,크루제이루 EC
442,2002,아르헨티나,DF,4,마우리시오 포체티노,Mauricio Pochettino,1972.03.02,파리 생제르맹 FC
443,2002,아르헨티나,DF,6,왈테르 사무엘,Walter Samuel,1978.03.23,AS 로마
444,2002,아르헨티나,DF,8,하비에르 사네티,Javier Zanetti,1973.08.10,FC 인테르나치오날레 밀라노
445,2002,아르헨티나,DF,13,디에고 플라센테,Diego Placente,1977.04.24,바이어 04 레버쿠젠
446,2002,아르헨티나,DF,22,호세 샤모트,José Chamot,1969.05.17,AC 밀란
447,2002,아르헨티나,MF,5,마티아스 알메이다,Matías Almeyda,1973.12.21,파르마 AC
448,2002,아르헨티나,MF,10,아리엘 오르테가,Ariel Ortega,1974.03.04,CA 리버 플레이트
449,2002,아르헨티나,MF,11,후안 세바스티안 베론,Juan Sebastián Verón,1975.03.09,맨체스터 유나이티드 FC
450,2002,아르헨티나,MF,14,디에고 시메오네,Diego Simeone,1970.04.28,SS 라치오
451,2002,아르헨티나,MF,15,클라우디오 우사인,Claudio Husaín,1974.11.20,CA 리버 플레이트
452,2002,아르헨티나,MF,16,파블로 아이마르,Pablo Aimar,1979.11.03,발렌시아 CF
453,2002,아르헨티나,MF,17,구스타보 로페스,Gustavo López,1973.04.13,RC 셀타 데 비고
454,2002,아르헨티나,MF,18,킬리 곤살레스,Kily González,1974.08.04,발렌시아 CF
455,2002,아르헨티나,MF,20,마르셀로 가야르도,Marcelo Gallardo,1976.01.18,AS 모나코
456,2002,아르헨티나,FW,7,클라우디오 로페스,Claudio López,1974.07.17,SS 라치오
457,2002,아르헨티나,FW,9,가브리엘 바티스투타,Gabriel Batistuta,1969.02.01,AS 로마
458,2002,아르헨티나,FW,19,에르난 크레스포,Hernán Crespo,1975.07.05,SS 라치오
459,2002,아르헨티나,FW,21,클라우디오 카니히아,Claudio Caniggia,1967.01.09,레인저스 FC
460,2002,나이지리아,GK,1,이케 쇼룬무,Ike Shorunmu,1967.10.16,FC 루체른
461,2002,나이지리아,GK,12,오스틴 에지데,Austin Ejide,1984.04.08,가브로스 인터내셔널
462,2002,나이지리아,GK,22,빈센트 엔예아마,Vincent Enyeama,1982.08.29,에님바 인터내셔널
463,2002,나이지리아,DF,2,조셉 요보,Joseph Yobo,1980.09.06,올랭피크 드 마르세유
464,2002,나이지리아,DF,3,셀레스틴 바바야로,Celestine Babayaro,1978.08.29,첼시 FC
465,2002,나이지리아,DF,5,아이작 오코롱쿼,Isaac Okoronkwo,1978.05.01,FC 샤흐타르 도네츠크
466,2002,나이지리아,DF,6,타리보 웨스트,Taribo West,1974.03.26,1. FC 카이저슬라우테른
467,2002,나이지리아,DF,13,라비우 아폴라비,Rabiu Afolabi,1980.04.18,스탕다르 리에주
468,2002,나이지리아,DF,14,이페아니 우데제,Ifeanyi Udeze,1980.07.21,PAOK FC
469,2002,나이지리아,DF,16,에페 소제,Efe Sodje,1972.10.05,크루 알렉산드라 FC
470,2002,나이지리아,DF,19,에릭 에지오포르,Eric Ejiofor,1979.07.21,마카비 하이파 FC
471,2002,나이지리아,MF,7,피우스 이케디아,Pius Ikedia,1980.07.11,AFC 아약스
472,2002,나이지리아,MF,8,무티우 아데포주,Mutiu Adepoju,1970.12.22,UD 살라망카
473,2002,나이지리아,MF,10,제이제이 오코차,Jay-Jay Okocha,1973.08.14,파리 생제르맹 FC
474,2002,나이지리아,MF,11,가르바 라왈,Garba Lawal,1974.05.22,로다 JC 케르크라더
475,2002,나이지리아,MF,15,저스티스 크리스토퍼,Justice Christopher,1981.12.24,로열 앤트워프 FC
476,2002,나이지리아,MF,20,제임스 오비오라,James Obiorah,1978.08.24,FC 로코모티프 모스크바
477,2002,나이지리아,MF,21,존 우타카,John Utaka,1982.01.08,알 사드 SC
478,2002,나이지리아,MF,23,페미 오파분미,Femi Opabunmi,1985.03.03,SC 이바단
479,2002,나이지리아,FW,4,은완코 카누,Nwankwo Kanu,1976.08.01,아스날 FC
480,2002,나이지리아,FW,9,바솔로뮤 오그베체,Bartholomew Ogbeche,1984.10.01,파리 생제르맹 FC
481,2002,나이지리아,FW,17,줄리어스 아가호와,Julius Aghahowa,1982.02.12,FC 샤흐타르 도네츠크
482,2002,나이지리아,FW,18,베네딕트 아퀘그부,Benedict Akwuegbu,1974.11.03,선양 진더
483,2002,잉글랜드,GK,1,데이비드 시먼,David Seaman,1963.09.19,아스날 FC
484,2002,잉글랜드,GK,13,나이젤 마틴,Nigel Martyn,1966.08.11,리즈 유나이티드 FC
485,2002,잉글랜드,GK,22,데이비드 제임스,David James,1970.08.01,웨스트햄 유나이티드 FC
486,2002,잉글랜드,DF,2,대니 밀스,Danny Mills,1977.05.18,리즈 유나이티드 FC
487,2002,잉글랜드,DF,3,애슐리 콜,Ashley Cole,1980.12.20,아스날 FC
488,2002,잉글랜드,DF,5,리오 퍼디난드,Rio Ferdinand,1978.11.07,리즈 유나이티드 FC
489,2002,잉글랜드,DF,6,솔 캠벨,Sol Campbell,1974.09.18,아스날 FC
490,2002,잉글랜드,DF,12,웨스 브라운,Wes Brown,1979.10.13,맨체스터 유나이티드 FC
491,2002,잉글랜드,DF,14,웨인 브리지,Wayne Bridge,1980.08.05,사우스햄튼 FC
492,2002,잉글랜드,DF,15,마틴 키언,Martin Keown,1966.07.24,아스날 FC
