,year,home_team,away_team,home_rate
733,2002,Austria,France,0.0
734,2002,Austria,Germany,0.0
735,2002,Austria,Greece,1.0
736,2002,Austria,Hungary,0.3333333333333333
737,2002,Austria,Iran,1.0
738,2002,Austria,Israel,0.0
739,2002,Austria,Latvia,1.0
740,2002,Austria,Liechtenstein,1.0
741,2002,Austria,Lithuania,1.0
742,2002,Austria,Netherlands,1.0
743,2002,Austria,Northern Ireland,0.0
744,2002,Austria,Norway,0.0
745,2002,Austria,Poland,0.0
746,2002,Austria,Portugal,0.0
747,2002,Austria,Republic of Ireland,1.0
748,2002,Austria,Russia,0.0
749,2002,Austria,San Marino,1.0
750,2002,Austria,Scotland,0.0
751,2002,Austria,Slovenia,0.0
752,2002,Austria,Spain,0.0
753,2002,Austria,Sweden,0.0
754,2002,Austria,Switzerland,0.3333333333333333
755,2002,Austria,Tunisia,1.0
756,2002,Austria,United States,0.0
757,2002,Austria,Wales,0.0
758,2002,Austria,Yugoslavia,0.0
759,2002,Azerbaijan,Estonia,0.25
760,2002,Azerbaijan,Faroe Islands,1.0
761,2002,Azerbaijan,France,0.0
762,2002,Azerbaijan,Georgia,0.6666666666666666
763,2002,Azerbaijan,Hungary,0.0
764,2002,Azerbaijan,Israel,0.0
765,2002,Azerbaijan,Kyrgyzstan,1.0
766,2002,Azerbaijan,Liechtenstein,1.0
767,2002,Azerbaijan,Lithuania,1.0
768,2002,Azerbaijan,Moldova,1.0
769,2002,Azerbaijan,North Macedonia,0.0
770,2002,Azerbaijan,Poland,0.0
771,2002,Azerbaijan,Portugal,0.0
772,2002,Azerbaijan,Romania,0.0
773,2002,Azerbaijan,Slovakia,0.0
774,2002,Azerbaijan,Tajikistan,1.0
775,2002,Azerbaijan,Turkey,0.0
776,2002,Azerbaijan,Turkmenistan,1.0
777,2002,Azerbaijan,Uzbekistan,0.5
778,2002,Bahamas,Haiti,0.0
779,2002,Bahrain,Algeria,0.0
780,2002,Bahrain,Burkina Faso,1.0
781,2002,Bahrain,Chad,0.0
782,2002,Bahrain,China PR,0.0
783,2002,Bahrain,Iran,1.0
784,2002,Bahrain,Jordan,0.0
785,2002,Bahrain,Kazakhstan,0.0
786,2002,Bahrain,Libya,0.0
787,2002,Bahrain,Maldives,1.0
788,2002,Bahrain,Oman,0.3333333333333333
789,2002,Bahrain,Qatar,1.0
790,2002,Bahrain,Sudan,0.0
791,2002,Bahrain,Syria,0.5
792,2002,Bahrain,Turkmenistan,0.0
793,2002,Bangladesh,Bhutan,1.0
794,2002,Bangladesh,India,0.25
795,2002,Bangladesh,Japan,0.0
796,2002,Bangladesh,Maldives,0.0
797,2002,Bangladesh,Myanmar,1.0
798,2002,Bangladesh,Nepal,0.75
799,2002,Bangladesh,Sri Lanka,0.5
800,2002,Bangladesh,Uzbekistan,0.0
801,2002,Barbados,Antigua and Barbuda,0.0
802,2002,Barbados,Grenada,0.3333333333333333
803,2002,Barbados,Saint Kitts and Nevis,0.6666666666666666
804,2002,Barbados,Suriname,1.0
805,2002,Barbados,Trinidad and Tobago,0.0
806,2002,Basque Country,Bolivia,1.0
807,2002,Basque Country,Estonia,1.0
808,2002,Basque Country,Ghana,1.0
809,2002,Basque Country,Morocco,1.0
810,2002,Basque Country,Nigeria,1.0
811,2002,Basque Country,Paraguay,0.0
812,2002,Basque Country,Romania,0.0
813,2002,Basque Country,Russia,1.0
814,2002,Basque Country,Uruguay,1.0
815,2002,Basque Country,Yugoslavia,1.0
816,2002,Belarus,Azerbaijan,0.0
817,2002,Belarus,Czech Republic,0.0
818,2002,Belarus,Denmark,0.0
819,2002,Belarus,Israel,0.0
820,2002,Belarus,Italy,0.0
821,2002,Belarus,Lithuania,0.5
822,2002,Belarus,Luxembourg,1.0
823,2002,Belarus,Malta,0.0
824,2002,Belarus,Netherlands,1.0
825,2002,Belarus,Norway,0.0
826,2002,Belarus,Russia,0.0
827,2002,Belarus,Switzerland,0.0
828,2002,Belarus,Ukraine,0.0
829,2002,Belarus,United Arab Emirates,0.0
830,2002,Belarus,Wales,0.0
831,2002,Belgium,Armenia,1.0
832,2002,Belgium,Bulgaria,0.0
833,2002,Belgium,Colombia,1.0
834,2002,Belgium,Cyprus,1.0
835,2002,Belgium,Czech Republic,0.0
836,2002,Belgium,Denmark,0.0
837,2002,Belgium,Egypt,0.0
838,2002,Belgium,Finland,0.0
839,2002,Belgium,France,0.0
840,2002,Belgium,Gabon,1.0
841,2002,Belgium,German DR,0.0
842,2002,Belgium,Germany,0.0
843,2002,Belgium,Hungary,1.0
844,2002,Belgium,Italy,0.0
845,2002,Belgium,Luxembourg,1.0
846,2002,Belgium,Mexico,1.0
847,2002,Belgium,Morocco,1.0
848,2002,Belgium,Netherlands,0.0
849,2002,Belgium,North Macedonia,0.0
850,2002,Belgium,Norway,0.0
851,2002,Belgium,Paraguay,1.0
852,2002,Belgium,Poland,0.0
853,2002,Belgium,Portugal,0.0
854,2002,Belgium,Romania,0.0
855,2002,Belgium,Russia,0.5
856,2002,Belgium,Spain,0.0
857,2002,Belgium,Sweden,0.5
858,2002,Belgium,Turkey,0.0
859,2002,Belgium,United States,1.0
860,2002,Belgium,Wales,0.0
861,2002,Belize,Cuba,1.0
862,2002,Belize,Nicaragua,1.0
863,2002,Benin,Algeria,0.0
864,2002,Benin,Angola,1.0
865,2002,Benin,Burkina Faso,0.0
866,2002,Benin,Cameroon,0.0
867,2002,Benin,Gabon,0.0
868,2002,Benin,Ghana,0.0
869,2002,Benin,Ivory Coast,0.0
870,2002,Benin,Mali,0.0
871,2002,Benin,Mauritania,1.0
872,2002,Benin,Namibia,1.0
873,2002,Benin,Niger,0.0
874,2002,Benin,Nigeria,0.0
875,2002,Benin,Togo,0.0
876,2002,Bermuda,Antigua and Barbuda,0.6666666666666666
877,2002,Bermuda,Barbados,1.0
878,2002,Bermuda,Canada,0.0
879,2002,Bermuda,Cayman Islands,1.0
880,2002,Bermuda,Iceland,0.0
881,2002,Bermuda,Jamaica,0.0
882,2002,Bermuda,Norway,0.0
883,2002,Bermuda,Saint Martin,1.0
884,2002,Bermuda,Trinidad and Tobago,0.0
885,2002,Bermuda,United States,0.5
886,2002,Bhutan,Turkmenistan,0.0
887,2002,Bolivia,Brazil,0.0
888,2002,Bolivia,Cameroon,0.0
889,2002,Bolivia,Chile,0.0
890,2002,Bolivia,Colombia,0.5
891,2002,Bolivia,Costa Rica,0.0
892,2002,Bolivia,Ecuador,0.0
893,2002,Bolivia,Haiti,1.0
894,2002,Bolivia,Honduras,1.0
895,2002,Bolivia,Jamaica,0.5
896,2002,Bolivia,Japan,0.0
897,2002,Bolivia,Mexico,1.0
898,2002,Bolivia,Paraguay,0.3333333333333333
899,2002,Bolivia,Peru,0.6666666666666666
900,2002,Bolivia,Saudi Arabia,1.0
901,2002,Bolivia,Slovakia,0.0
902,2002,Bolivia,Switzerland,0.0
903,2002,Bolivia,United States,0.0
904,2002,Bolivia,Uruguay,0.3333333333333333
905,2002,Bolivia,Venezuela,0.3333333333333333
906,2002,Bosnia and Herzegovina,Albania,0.0
907,2002,Bosnia and Herzegovina,Czech Republic,0.0
908,2002,Bosnia and Herzegovina,Estonia,0.0
909,2002,Bosnia and Herzegovina,Faroe Islands,1.0
910,2002,Bosnia and Herzegovina,Hungary,0.0
911,2002,Bosnia and Herzegovina,Iran,0.0
912,2002,Bosnia and Herzegovina,Italy,1.0
913,2002,Bosnia and Herzegovina,Lithuania,1.0
914,2002,Bosnia and Herzegovina,Malta,1.0
915,2002,Bosnia and Herzegovina,North Macedonia,1.0
916,2002,Bosnia and Herzegovina,Scotland,0.0
917,2002,Bosnia and Herzegovina,Turkey,1.0
918,2002,Botswana,Angola,0.0
919,2002,Botswana,Cameroon,0.0
920,2002,Botswana,Eswatini,0.6666666666666666
921,2002,Botswana,Ghana,0.0
922,2002,Botswana,Guinea,0.0
923,2002,Botswana,Kenya,0.0
924,2002,Botswana,Lesotho,0.5
925,2002,Botswana,Madagascar,1.0
926,2002,Botswana,Malawi,0.0
927,2002,Botswana,Mali,0.0
928,2002,Botswana,Mauritius,0.0
929,2002,Botswana,Mozambique,0.16666666666666666
930,2002,Botswana,Namibia,0.25
931,2002,Botswana,South Africa,0.0
932,2002,Botswana,Tanzania,0.0
933,2002,Botswana,Zimbabwe,0.0
934,2002,Brazil,Argentina,0.42857142857142855
935,2002,Brazil,Belgium,1.0
936,2002,Brazil,Bosnia and Herzegovina,1.0
937,2002,Brazil,Bulgaria,1.0
938,2002,Brazil,Cameroon,1.0
939,2002,Brazil,Canada,1.0
940,2002,Brazil,Chile,0.5
941,2002,Brazil,China,1.0
942,2002,Brazil,Colombia,0.8
943,2002,Brazil,Costa Rica,1.0
944,2002,Brazil,Czechoslovakia,1.0
945,2002,Brazil,Ecuador,1.0
946,2002,Brazil,Finland,1.0
947,2002,Brazil,German DR,0.0
948,2002,Brazil,Germany,1.0
949,2002,Brazil,Ghana,1.0
950,2002,Brazil,Guatemala,0.0
951,2002,Brazil,Honduras,0.0
952,2002,Brazil,Iceland,1.0
953,2002,Brazil,Jamaica,0.5
954,2002,Brazil,Japan,1.0
955,2002,Brazil,Latvia,1.0
956,2002,Brazil,Lithuania,1.0
957,2002,Brazil,Mexico,0.6666666666666666
958,2002,Brazil,Morocco,1.0
959,2002,Brazil,Netherlands,0.5
960,2002,Brazil,Panama,1.0
961,2002,Brazil,Paraguay,0.8
962,2002,Brazil,Peru,0.75
963,2002,Brazil,Poland,0.6666666666666666
964,2002,Brazil,Russia,1.0
965,2002,Brazil,Serbia,0.5
966,2002,Brazil,Slovakia,1.0
967,2002,Brazil,Sweden,1.0
968,2002,Brazil,Turkey,1.0
969,2002,Brazil,United States,1.0
970,2002,Brazil,Uruguay,0.5
971,2002,Brazil,Venezuela,1.0
972,2002,Brazil,Wales,1.0
973,2002,Brazil,Yugoslavia,1.0
974,2002,British Virgin Islands,Anguilla,0.5
975,2002,British Virgin Islands,Antigua and Barbuda,0.0
976,2002,British Virgin Islands,Saint Lucia,0.0
977,2002,British Virgin Islands,Saint Vincent and the Grenadines,0.0
978,2002,British Virgin Islands,Sint Maarten,0.0
979,2002,British Virgin Islands,United States Virgin Islands,1.0
980,2002,Brittany,Cameroon,0.0
981,2002,Brunei,Cambodia,0.0
982,2002,Brunei,Indonesia,0.0
983,2002,Brunei,Malaysia,0.0
984,2002,Brunei,Myanmar,0.0
985,2002,Brunei,Philippines,1.0
986,2002,Brunei,Singapore,0.0
987,2002,Brunei,Thailand,0.0
988,2002,Bulgaria,Albania,1.0
989,2002,Bulgaria,Algeria,0.5
990,2002,Bulgaria,Azerbaijan,1.0
991,2002,Bulgaria,Belarus,1.0
992,2002,Bulgaria,Belgium,0.0
993,2002,Bulgaria,England,0.0
994,2002,Bulgaria,Georgia,1.0
995,2002,Bulgaria,Germany,1.0
996,2002,Bulgaria,Italy,1.0
997,2002,Bulgaria,Luxembourg,1.0
998,2002,Bulgaria,Mexico,0.0
999,2002,Bulgaria,Moldova,1.0
1000,2002,Bulgaria,Morocco,1.0
1001,2002,Bulgaria,North Macedonia,1.0
1002,2002,Bulgaria,Poland,0.0
1003,2002,Bulgaria,Portugal,0.0
1004,2002,Bulgaria,Romania,0.5
1005,2002,Bulgaria,San Marino,1.0
1006,2002,Bulgaria,Scotland,0.0
1007,2002,Bulgaria,Slovakia,1.0
1008,2002,Bulgaria,Sweden,0.0
1009,2002,Bulgaria,Switzerland,0.0
1010,2002,Bulgaria,Turkey,0.0
1011,2002,Bulgaria,Ukraine,0.0
1012,2002,Bulgaria,United Arab Emirates,1.0
1013,2002,Bulgaria,Wales,1.0
1014,2002,Burkina Faso,Algeria,0.75
1015,2002,Burkina Faso,Angola,1.0
1016,2002,Burkina Faso,Benin,1.0
1017,2002,Burkina Faso,Burundi,1.0
1018,2002,Burkina Faso,Cameroon,0.0
1019,2002,Burkina Faso,DR Congo,0.0
1020,2002,Burkina Faso,Egypt,0.0
1021,2002,Burkina Faso,Gabon,0.25
1022,2002,Burkina Faso,Ghana,1.0
1023,2002,Burkina Faso,Guadeloupe,1.0
1024,2002,Burkina Faso,Guinea,0.5
1025,2002,Burkina Faso,Ivory Coast,0.25
1026,2002,Burkina Faso,Mali,0.75
1027,2002,Burkina Faso,Morocco,1.0
1028,2002,Burkina Faso,Mozambique,1.0
1029,2002,Burkina Faso,Namibia,1.0
1030,2002,Burkina Faso,Niger,0.25
1031,2002,Burkina Faso,Nigeria,0.0
1032,2002,Burkina Faso,Senegal,0.0
1033,2002,Burkina Faso,Togo,0.4
1034,2002,Burkina Faso,Tunisia,0.0
1035,2002,Burkina Faso,Zambia,0.0
1036,2002,Burundi,Algeria,0.0
1037,2002,Burundi,Angola,0.0
1038,2002,Burundi,Burkina Faso,0.0
1039,2002,Burundi,Congo,1.0
1040,2002,Burundi,Djibouti,1.0
1041,2002,Burundi,Guinea,0.0
1042,2002,Burundi,Senegal,1.0
1043,2002,Burundi,Somalia,1.0
1044,2002,Burundi,Tanzania,0.6666666666666666
1045,2002,Burundi,Uganda,0.0
1046,2002,Cambodia,China PR,0.0
1047,2002,Cambodia,Hong Kong,0.0
1048,2002,Cambodia,Indonesia,0.0
1049,2002,Cambodia,Laos,1.0
1050,2002,Cambodia,Malaysia,0.0
1051,2002,Cambodia,Philippines,0.0
1052,2002,Cambodia,Singapore,0.0
1053,2002,Cambodia,Vietnam,0.0
1054,2002,Cameroon,Algeria,1.0
1055,2002,Cameroon,Angola,1.0
1056,2002,Cameroon,Benin,1.0
1057,2002,Cameroon,Burkina Faso,1.0
1058,2002,Cameroon,Congo,1.0
1059,2002,Cameroon,DR Congo,0.3333333333333333
1060,2002,Cameroon,Egypt,0.5
1061,2002,Cameroon,Eritrea,1.0
1062,2002,Cameroon,Gabon,0.3333333333333333
1063,2002,Cameroon,Germany,0.0
1064,2002,Cameroon,Guinea,0.5
1065,2002,Cameroon,Ivory Coast,0.5
1066,2002,Cameroon,Kenya,0.5
1067,2002,Cameroon,Liberia,1.0
1068,2002,Cameroon,Malawi,0.0
1069,2002,Cameroon,Mali,0.5
1070,2002,Cameroon,Mauritius,1.0
1071,2002,Cameroon,Morocco,1.0
1072,2002,Cameroon,Mozambique,1.0
1073,2002,Cameroon,Namibia,1.0
1074,2002,Cameroon,Niger,1.0
1075,2002,Cameroon,Nigeria,0.3333333333333333
1076,2002,Cameroon,Saudi Arabia,1.0
1077,2002,Cameroon,Senegal,0.0
1078,2002,Cameroon,Sierra Leone,1.0
1079,2002,Cameroon,Togo,0.3333333333333333
1080,2002,Cameroon,Tunisia,0.6666666666666666
1081,2002,Cameroon,Zambia,0.0
1082,2002,Cameroon,Zimbabwe,1.0
1083,2002,Canada,Brazil,0.0
1084,2002,Canada,Chile,0.0
1085,2002,Canada,China PR,1.0
1086,2002,Canada,Colombia,1.0
1087,2002,Canada,Costa Rica,0.0
1088,2002,Canada,Cuba,0.0
1089,2002,Canada,Ecuador,0.0
1090,2002,Canada,El Salvador,1.0
1091,2002,Canada,Germany,0.0
1092,2002,Canada,Guatemala,1.0
1093,2002,Canada,Haiti,1.0
1094,2002,Canada,Honduras,0.6666666666666666
1095,2002,Canada,Hong Kong,1.0
1096,2002,Canada,Iran,0.3333333333333333
1097,2002,Canada,Jamaica,1.0
1098,2002,Canada,Martinique,0.0
1099,2002,Canada,Mexico,0.0
1100,2002,Canada,Morocco,0.0
1101,2002,Canada,Netherlands,0.0
1102,2002,Canada,North Macedonia,1.0
1103,2002,Canada,Northern Ireland,1.0
1104,2002,Canada,Portugal,0.0
1105,2002,Canada,Saudi Arabia,0.0
1106,2002,Canada,Scotland,0.0
1107,2002,Canada,South Korea,0.3333333333333333
1108,2002,Canada,Spain,0.0
1109,2002,Canada,Trinidad and Tobago,1.0
1110,2002,Canada,Turkey,0.0
1111,2002,Canada,United States,0.0
1112,2002,Canary Islands,Latvia,1.0
1113,2002,Canary Islands,Venezuela,1.0
1114,2002,Cape Verde,Angola,0.0
1115,2002,Cape Verde,Guinea-Bissau,1.0
1116,2002,Cape Verde,Mali,0.0
1117,2002,Catalonia,Bulgaria,0.0
1118,2002,Catalonia,Chile,1.0
1119,2002,Catalonia,Lithuania,1.0
1120,2002,Catalonia,Nigeria,1.0
1121,2002,Catalonia,Yugoslavia,1.0
1122,2002,Cayman Islands,Bahamas,1.0
1123,2002,Cayman Islands,Jamaica,0.0
1124,2002,Cayman Islands,Trinidad and Tobago,0.0
1125,2002,Cayman Islands,Turks and Caicos Islands,1.0
1126,2002,Central African Republic,Cameroon,0.0
1127,2002,Central African Republic,Chad,1.0
1128,2002,Central African Republic,Congo,1.0
1129,2002,Central African Republic,DR Congo,0.0
1130,2002,Central African Republic,Equatorial Guinea,0.0
1131,2002,Central African Republic,Gabon,0.0
1132,2002,Central African Republic,São Tomé and Príncipe,1.0
1133,2002,Chad,Cameroon,0.0
1134,2002,Chad,Congo,0.0
1135,2002,Chad,Egypt,0.0
1136,2002,Chad,Equatorial Guinea,1.0
1137,2002,Chad,Eritrea,0.0
1138,2002,Chad,Gabon,1.0
1139,2002,Chad,Libya,1.0
1140,2002,Chad,São Tomé and Príncipe,1.0
1141,2002,Chad,Tunisia,0.0
1142,2002,Chile,Argentina,0.0
1143,2002,Chile,Armenia,1.0
1144,2002,Chile,Australia,1.0
1145,2002,Chile,Bolivia,0.6
1146,2002,Chile,Brazil,0.0
1147,2002,Chile,Bulgaria,1.0
1148,2002,Chile,Canada,1.0
1149,2002,Chile,Colombia,0.25
1150,2002,Chile,Costa Rica,1.0
1151,2002,Chile,Ecuador,0.5
1152,2002,Chile,France,1.0
1153,2002,Chile,Guatemala,1.0
1154,2002,Chile,Honduras,1.0
1155,2002,Chile,Iceland,0.0
1156,2002,Chile,Lithuania,1.0
1157,2002,Chile,Mexico,0.25
1158,2002,Chile,Morocco,0.0
1159,2002,Chile,Northern Ireland,1.0
1160,2002,Chile,Paraguay,0.3333333333333333
1161,2002,Chile,Peru,0.75
1162,2002,Chile,Slovakia,0.0
1163,2002,Chile,Tunisia,1.0
1164,2002,Chile,Turkey,0.0
1165,2002,Chile,United States,0.0
1166,2002,Chile,Uruguay,0.5
1167,2002,Chile,Venezuela,1.0
1168,2002,China,Costa Rica,0.0
1169,2002,China PR,Colombia,1.0
1170,2002,China PR,England,0.0
1171,2002,China PR,Guam,1.0
1172,2002,China PR,Indonesia,1.0
1173,2002,China PR,Iran,0.0
1174,2002,China PR,Iraq,1.0
1175,2002,China PR,Japan,0.5
1176,2002,China PR,Kazakhstan,0.5
1177,2002,China PR,Kuwait,0.5
1178,2002,China PR,Lebanon,1.0
1179,2002,China PR,Macau,1.0
1180,2002,China PR,Malaysia,1.0
1181,2002,China PR,Mongolia,1.0
1182,2002,China PR,Myanmar,1.0
1183,2002,China PR,New Zealand,1.0
1184,2002,China PR,North Korea,0.0
1185,2002,China PR,Norway,1.0
1186,2002,China PR,Pakistan,1.0
1187,2002,China PR,Paraguay,0.0
1188,2002,China PR,Philippines,1.0
1189,2002,China PR,Qatar,1.0
1190,2002,China PR,Saudi Arabia,0.5
1191,2002,China PR,Serbia,0.0
1192,2002,China PR,Singapore,1.0
1193,2002,China PR,Slovakia,0.0
1194,2002,China PR,South Korea,0.0
1195,2002,China PR,Tajikistan,1.0
1196,2002,China PR,Thailand,0.3333333333333333
1197,2002,China PR,Trinidad and Tobago,1.0
1198,2002,China PR,United Arab Emirates,0.0
1199,2002,China PR,United States,0.5
1200,2002,China PR,Uruguay,0.0
1201,2002,China PR,Uzbekistan,0.0
1202,2002,China PR,Yemen,1.0
1203,2002,Colombia,Argentina,0.0
1204,2002,Colombia,Australia,1.0
1205,2002,Colombia,Bolivia,0.3333333333333333
1206,2002,Colombia,Chile,1.0
1207,2002,Colombia,Costa Rica,1.0
1208,2002,Colombia,Ecuador,1.0
1209,2002,Colombia,Germany,0.0
1210,2002,Colombia,Greece,1.0
1211,2002,Colombia,Honduras,1.0
1212,2002,Colombia,Jamaica,1.0
1213,2002,Colombia,Liberia,1.0
1214,2002,Colombia,Mexico,1.0
1215,2002,Colombia,Nigeria,1.0
1216,2002,Colombia,Northern Ireland,1.0
1217,2002,Colombia,Paraguay,0.0
1218,2002,Colombia,Peru,0.5
1219,2002,Colombia,Scotland,1.0
1220,2002,Colombia,Serbia,0.0
1221,2002,Colombia,Slovakia,1.0
1222,2002,Colombia,South Korea,0.0
1223,2002,Colombia,Trinidad and Tobago,1.0
1224,2002,Colombia,United States,1.0
1225,2002,Colombia,Uruguay,0.3333333333333333
1226,2002,Colombia,Venezuela,0.5
1227,2002,Congo,Benin,0.0
1228,2002,Congo,Burkina Faso,1.0
1229,2002,Congo,Burundi,0.0
1230,2002,Congo,Cameroon,1.0
1231,2002,Congo,Chad,0.3333333333333333
1232,2002,Congo,DR Congo,0.6
1233,2002,Congo,Equatorial Guinea,1.0
1234,2002,Congo,Gabon,1.0
1235,2002,Congo,Ghana,0.0
1236,2002,Congo,Guadeloupe,0.0
1237,2002,Congo,Guinea,0.0
1238,2002,Congo,Haiti,1.0
1239,2002,Congo,Ivory Coast,1.0
1240,2002,Congo,Liberia,0.0
1241,2002,Congo,Malawi,1.0
1242,2002,Congo,Mali,0.0
1243,2002,Congo,Mauritius,0.0
1244,2002,Congo,Mozambique,1.0
1245,2002,Congo,Namibia,1.0
1246,2002,Congo,Rwanda,1.0
1247,2002,Congo,Sierra Leone,0.0
1248,2002,Congo,South Africa,0.0
1249,2002,Congo,São Tomé and Príncipe,1.0
1250,2002,Congo,Togo,0.5
1251,2002,Congo,Zimbabwe,1.0
1252,2002,Cook Islands,American Samoa,1.0
1253,2002,Cook Islands,New Caledonia,0.0
1254,2002,Cook Islands,Samoa,1.0
1255,2002,Cook Islands,Solomon Islands,0.0
1256,2002,Cook Islands,Tahiti,0.0
1257,2002,Cook Islands,Tonga,0.0
1258,2002,Cook Islands,Wallis Islands and Futuna,1.0
1259,2002,Corsica,Cameroon,0.0
1260,2002,Costa Rica,Brazil,0.0
1261,2002,Costa Rica,Cameroon,1.0
1262,2002,Costa Rica,Canada,0.0
1263,2002,Costa Rica,Chile,1.0
1264,2002,Costa Rica,Colombia,0.0
1265,2002,Costa Rica,Ecuador,0.5
1266,2002,Costa Rica,El Salvador,1.0
1267,2002,Costa Rica,Guatemala,1.0
1268,2002,Costa Rica,Honduras,0.0
1269,2002,Costa Rica,Italy,0.0
1270,2002,Costa Rica,Jamaica,0.5
1271,2002,Costa Rica,Martinique,1.0
1272,2002,Costa Rica,Mexico,0.0
1273,2002,Costa Rica,Norway,0.0
1274,2002,Costa Rica,Panama,1.0
1275,2002,Costa Rica,Saudi Arabia,1.0
1276,2002,Costa Rica,Slovakia,0.5
1277,2002,Costa Rica,Trinidad and Tobago,0.5
1278,2002,Costa Rica,Turkey,0.0
1279,2002,Costa Rica,United States,0.0
1280,2002,Costa Rica,Venezuela,0.5
1281,2002,Croatia,Argentina,0.0
1282,2002,Croatia,Australia,1.0
1283,2002,Croatia,Austria,1.0
1284,2002,Croatia,Denmark,0.5
1285,2002,Croatia,Estonia,1.0
1286,2002,Croatia,France,0.0
1287,2002,Croatia,Germany,0.0
1288,2002,Croatia,Greece,0.0
1289,2002,Croatia,Hungary,1.0
1290,2002,Croatia,Iran,1.0
1291,2002,Croatia,Israel,1.0
1292,2002,Croatia,Italy,0.0
1293,2002,Croatia,Lithuania,1.0
1294,2002,Croatia,Malta,1.0
1295,2002,Croatia,Mexico,0.5
1296,2002,Croatia,North Macedonia,1.0
1297,2002,Croatia,Poland,1.0
1298,2002,Croatia,Portugal,0.0
1299,2002,Croatia,Republic of Ireland,1.0
1300,2002,Croatia,Romania,1.0
1301,2002,Croatia,Serbia,0.0
1302,2002,Croatia,Slovenia,1.0
1303,2002,Croatia,South Korea,1.0
1304,2002,Croatia,Spain,0.0
1305,2002,Croatia,Ukraine,1.0
1306,2002,Croatia,United States,1.0
1307,2002,Cuba,Cameroon,0.0
1308,2002,Cuba,Costa Rica,0.0
1309,2002,Cuba,El Salvador,1.0
1310,2002,Cuba,Haiti,0.0
1311,2002,Cuba,Jamaica,0.0
1312,2002,Cuba,Nicaragua,1.0
1313,2002,Cuba,Panama,1.0
1314,2002,Cyprus,Albania,1.0
1315,2002,Cyprus,Armenia,1.0
1316,2002,Cyprus,Austria,0.0
1317,2002,Cyprus,Belgium,0.0
1318,2002,Cyprus,Denmark,0.0
1319,2002,Cyprus,Estonia,0.75
1320,2002,Cyprus,Georgia,0.5
1321,2002,Cyprus,Greece,0.0
1322,2002,Cyprus,Hungary,0.0
1323,2002,Cyprus,Iceland,0.0
1324,2002,Cyprus,Iran,0.0
1325,2002,Cyprus,Israel,0.5
1326,2002,Cyprus,Italy,0.0
1327,2002,Cyprus,Latvia,1.0
1328,2002,Cyprus,Malta,1.0
1329,2002,Cyprus,North Macedonia,0.0
1330,2002,Cyprus,Norway,0.0
1331,2002,Cyprus,Poland,0.0
1332,2002,Cyprus,Romania,0.0
1333,2002,Cyprus,Russia,0.0
1334,2002,Cyprus,San Marino,1.0
1335,2002,Cyprus,Slovenia,0.0
1336,2002,Cyprus,Spain,0.5
1337,2002,Cyprus,Sweden,0.0
1338,2002,Czech Republic,Australia,1.0
1339,2002,Czech Republic,Belarus,1.0
1340,2002,Czech Republic,Belgium,0.0
1341,2002,Czech Republic,Bosnia and Herzegovina,1.0
1342,2002,Czech Republic,Denmark,1.0
1343,2002,Czech Republic,Estonia,1.0
1344,2002,Czech Republic,Faroe Islands,1.0
1345,2002,Czech Republic,Finland,1.0
1346,2002,Czech Republic,France,0.0
1347,2002,Czech Republic,Germany,0.0
1348,2002,Czech Republic,Iceland,1.0
1349,2002,Czech Republic,Israel,1.0
1350,2002,Czech Republic,Italy,1.0
1351,2002,Czech Republic,Lithuania,1.0
1352,2002,Czech Republic,Luxembourg,1.0
1353,2002,Czech Republic,Malta,1.0
1354,2002,Czech Republic,Netherlands,1.0
1355,2002,Czech Republic,Norway,1.0
1356,2002,Czech Republic,Poland,1.0
1357,2002,Czech Republic,Portugal,1.0
1358,2002,Czech Republic,Republic of Ireland,1.0
1359,2002,Czech Republic,Scotland,1.0
1360,2002,Czech Republic,Slovenia,0.0
1361,2002,Czech Republic,South Korea,1.0
1362,2002,Czech Republic,Switzerland,1.0
1363,2002,Czech Republic,Turkey,1.0
1364,2002,Czechoslovakia,Albania,1.0
1365,2002,Czechoslovakia,Austria,0.0
1366,2002,Czechoslovakia,Egypt,0.0
1367,2002,Czechoslovakia,England,0.0
1368,2002,Czechoslovakia,France,0.0
1369,2002,Czechoslovakia,Germany,0.0
1370,2002,Czechoslovakia,Iceland,1.0
1371,2002,Czechoslovakia,Poland,1.0
1372,2002,Czechoslovakia,Spain,1.0
1373,2002,Czechoslovakia,Switzerland,0.0
1374,2002,Czechoslovakia,Yugoslavia,0.0
1375,2002,DR Congo,Algeria,0.0
1376,2002,DR Congo,Cameroon,1.0
1377,2002,DR Congo,Central African Republic,1.0
1378,2002,DR Congo,Congo,0.4
1379,2002,DR Congo,Gabon,0.3333333333333333
1380,2002,DR Congo,Ghana,1.0
1381,2002,DR Congo,Ivory Coast,1.0
1382,2002,DR Congo,Kenya,0.5
1383,2002,DR Congo,Lesotho,0.5
1384,2002,DR Congo,Liberia,0.0
1385,2002,DR Congo,Madagascar,1.0
1386,2002,DR Congo,Malawi,0.0
1387,2002,DR Congo,Mozambique,1.0
1388,2002,DR Congo,Nigeria,0.0
1389,2002,DR Congo,South Africa,0.0
1390,2002,DR Congo,Tanzania,0.5
1391,2002,DR Congo,Togo,1.0
1392,2002,DR Congo,Uganda,0.3333333333333333
1393,2002,DR Congo,Zambia,0.0
1394,2002,DR Congo,Zimbabwe,1.0
1395,2002,Denmark,Armenia,1.0
